Row;s_level_name;e_full_name;e_INN_code;s_sec_type_name_dop;s_sec_form_name_full;s_RTS_code;s_ISIN_code;si_gos_reg_num;si_gos_reg_date;s_face_value;s_face_value_currency;s_quot_list_in_date;s_segment;s_date_defolt;s_date_technic_defolt
466;Некотировальная часть Списка;Waste Management, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;WM;US94106L1098;;;0,010000000000;USD;06.10.2016 0:00:00;;;
467;Некотировальная часть Списка;Devon Energy Corporation;;Акции;Акции иностранного эмитента  обыкновенные;DVN;US25179M1036;;;0,100000000000;USD;06.10.2016 0:00:00;;;
468;Некотировальная часть Списка;Southwest Airlines Co.;;Акции;Акции иностранного эмитента  обыкновенные;LUV;US8447411088;;;1,000000000000;USD;06.10.2016 0:00:00;;;
469;Некотировальная часть Списка;C.H. Robinson Worldwide, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;CHRW;US12541W2098;;;0,100000000000;USD;06.10.2016 0:00:00;;;
470;Некотировальная часть Списка;Amgen Inc.;;Акции;Акции иностранного эмитента  обыкновенные;AMGN;US0311621009;;;0,000100000000;USD;06.10.2016 0:00:00;;;
471;Некотировальная часть Списка;NIKE, Inc.;;Акции;Акции иностранного эмитента  обыкновенные класса B;NKE;US6541061031;;;;;06.10.2016 0:00:00;;;
472;Некотировальная часть Списка;Citigroup Inc.;;Акции;Акции иностранного эмитента  обыкновенные;C;US1729674242;;;0,010000000000;USD;06.10.2016 0:00:00;;;
473;Некотировальная часть Списка;Hess Corporation;;Акции;Акции иностранного эмитента  обыкновенные;HES;US42809H1077;;;1,000000000000;USD;06.10.2016 0:00:00;;;
474;Некотировальная часть Списка;FedEx Corporation;;Акции;Акции иностранного эмитента  обыкновенные;FDX;US31428X1063;;;0,100000000000;USD;06.10.2016 0:00:00;;;
475;Некотировальная часть Списка;The Home Depot, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;HD;US4370761029;;;0,050000000000;USD;06.10.2016 0:00:00;;;
476;Некотировальная часть Списка;Nielsen Holdings plc;;Акции;Акции иностранного эмитента  обыкновенные;NLSN;GB00BWFY5505;;;0,070000000000;EUR;06.10.2016 0:00:00;;;
477;Некотировальная часть Списка;Union Pacific Corporation;;Акции;Акции иностранного эмитента  обыкновенные;UNP;US9078181081;;;2,500000000000;USD;06.10.2016 0:00:00;;;
478;Некотировальная часть Списка;Lockheed Martin Corporation;;Акции;Акции иностранного эмитента  обыкновенные;LMT;US5398301094;;;1,000000000000;USD;06.10.2016 0:00:00;;;
479;Некотировальная часть Списка;Occidental Petroleum Corporation;;Акции;Акции иностранного эмитента  обыкновенные;OXY;US6745991058;;;0,200000000000;USD;06.10.2016 0:00:00;;;
480;Некотировальная часть Списка;Dollar Tree, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;DLTR;US2567461080;;;0,010000000000;USD;06.10.2016 0:00:00;;;
481;Некотировальная часть Списка;Celgene Corporation;;Акции;Акции иностранного эмитента  обыкновенные;CELG;US1510201049;;;0,010000000000;USD;06.10.2016 0:00:00;;;
482;Некотировальная часть Списка;Allergan plc;;Акции;Акции иностранного эмитента  обыкновенные;AGN;IE00BY9D5467;;;0,000100000000;USD;06.10.2016 0:00:00;;;
483;Некотировальная часть Списка;Snap-on Incorporated;;Акции;Акции иностранного эмитента  обыкновенные;SNA;US8330341012;;;1,000000000000;USD;06.10.2016 0:00:00;;;
484;Некотировальная часть Списка;United Rentals, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;URI;US9113631090;;;0,010000000000;USD;06.10.2016 0:00:00;;;
485;Некотировальная часть Списка;Phillips 66;;Акции;Акции иностранного эмитента  обыкновенные;PSX;US7185461040;;;0,010000000000;USD;06.10.2016 0:00:00;;;
486;Некотировальная часть Списка;Flowserve Corporation;;Акции;Акции иностранного эмитента  обыкновенные;FLS;US34354P1057;;;1,250000000000;USD;06.10.2016 0:00:00;;;
487;Некотировальная часть Списка;Expeditors International of Washington, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;EXPD;US3021301094;;;0,010000000000;USD;06.10.2016 0:00:00;;;
488;Некотировальная часть Списка;American Express Company;;Акции;Акции иностранного эмитента  обыкновенные;AXP;US0258161092;;;0,200000000000;USD;06.10.2016 0:00:00;;;
489;Некотировальная часть Списка;Textron Inc.;;Акции;Акции иностранного эмитента  обыкновенные;TXT;US8832031012;;;0,125000000000;USD;06.10.2016 0:00:00;;;
490;Некотировальная часть Списка;WW Grainger, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;GWW;US3848021040;;;0,500000000000;USD;06.10.2016 0:00:00;;;
491;Некотировальная часть Списка;Pioneer Natural Resources Company;;Акции;Акции иностранного эмитента  обыкновенные;PXD;US7237871071;;;0,010000000000;USD;06.10.2016 0:00:00;;;
492;Некотировальная часть Списка;United Continental Holdings, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;UAL;US9100471096;;;0,010000000000;USD;06.10.2016 0:00:00;;;
493;Некотировальная часть Списка;Halliburton Company;;Акции;Акции иностранного эмитента  обыкновенные;HAL;US4062161017;;;2,500000000000;USD;06.10.2016 0:00:00;;;
494;Некотировальная часть Списка;Mastercard Incorporated;;Акции;Акции иностранного эмитента  обыкновенные класса A;MA;US57636Q1040;;;0,000100000000;USD;06.10.2016 0:00:00;;;
495;Некотировальная часть Списка;Ryder System, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;R;US7835491082;;;0,500000000000;USD;06.10.2016 0:00:00;;;
496;Некотировальная часть Списка;Equifax Inc.;;Акции;Акции иностранного эмитента  обыкновенные;EFX;US2944291051;;;1,250000000000;USD;06.10.2016 0:00:00;;;
497;Некотировальная часть Списка;Verisk Analytics, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;VRSK;US92345Y1064;;;0,001000000000;USD;06.10.2016 0:00:00;;;
498;Некотировальная часть Списка;Dover Corporation;;Акции;Акции иностранного эмитента  обыкновенные;DOV;US2600031080;;;1,000000000000;USD;06.10.2016 0:00:00;;;
499;Некотировальная часть Списка;Biogen Inc.;;Акции;Акции иностранного эмитента  обыкновенные;BIIB;US09062X1037;;;0,000500000000;USD;06.10.2016 0:00:00;;;
500;Некотировальная часть Списка;United Parcel Service, Inc.;;Акции;Акции иностранного эмитента  обыкновенные класса B;UPS;US9113121068;;;0,010000000000;USD;06.10.2016 0:00:00;;;
501;Некотировальная часть Списка;Rockwell Automation, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;ROK;US7739031091;;;1,000000000000;USD;06.10.2016 0:00:00;;;
502;Некотировальная часть Списка;Jacobs Engineering Group Inc.;;Акции;Акции иностранного эмитента  обыкновенные;JEC;US4698141078;;;1,000000000000;USD;06.10.2016 0:00:00;;;
503;Некотировальная часть Списка;Kansas City Southern;;Акции;Акции иностранного эмитента  обыкновенные;KSU;US4851703029;;;0,010000000000;USD;06.10.2016 0:00:00;;;
504;Некотировальная часть Списка;Quanta Services, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;PWR;US74762E1029;;;0,000010000000;USD;06.10.2016 0:00:00;;;
505;Некотировальная часть Списка;Stanley Black & Decker, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;SWK;US8545021011;;;2,500000000000;USD;06.10.2016 0:00:00;;;
506;Некотировальная часть Списка;Masco Corporation;;Акции;Акции иностранного эмитента  обыкновенные;MAS;US5745991068;;;1,000000000000;USD;06.10.2016 0:00:00;;;
507;Некотировальная часть Списка;Mondelez International, Inc.;;Акции;Акции иностранного эмитента  обыкновенные класса A;MDLZ;US6092071058;;;;;06.10.2016 0:00:00;;;
508;Некотировальная часть Списка;Wells Fargo & Company;;Акции;Акции иностранного эмитента  обыкновенные;WFC;US9497461015;;;1,666000000000;USD;06.10.2016 0:00:00;;;
509;Некотировальная часть Списка;Accenture plc;;Акции;Акции иностранного эмитента  обыкновенные класса A;ACN;IE00B4BNMY34;;;0,000022500000;USD;06.10.2016 0:00:00;;;
510;Некотировальная часть Списка;The Charles Schwab Corporation;;Акции;Акции иностранного эмитента  обыкновенные;SCHW;US8085131055;;;0,010000000000;USD;06.10.2016 0:00:00;;;
511;Некотировальная часть Списка;Публичное акционерное общество «ХОРОШИЕ КОЛЕСА»;7816280531;Акции;Акции обыкновенные;GDWS;RU000A0JWMU2;1-01-24145-J;12.10.2015 0:00:00;0,010000000000;RUB;05.10.2016 0:00:00;;;
512;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;GSH;US40065W1071;;;;;24.08.2016 0:00:00;;;
513;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;LPL;US50186V1026;;;;;24.08.2016 0:00:00;;;
514;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;YY;US98426T1060;;;;;24.08.2016 0:00:00;;;
515;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;KEP;US5006311063;;;;;24.08.2016 0:00:00;;;
516;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;CHL;US16941M1099;;;;;24.08.2016 0:00:00;;;
517;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;HNP;US4433041005;;;;;24.08.2016 0:00:00;;;
518;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;ACH;US0222761092;;;;;24.08.2016 0:00:00;;;
519;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;RDY;US2561352038;;;;;24.08.2016 0:00:00;;;
520;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;MOMO;US60879B1070;;;;;24.08.2016 0:00:00;;;
521;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;JOBS;US3168271043;;;;;24.08.2016 0:00:00;;;
522;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;CHA;US1694261033;;;;;24.08.2016 0:00:00;;;
523;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;SHI;US82935M1099;;;;;24.08.2016 0:00:00;;;
524;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;VIPS;US92763W1036;;;;;24.08.2016 0:00:00;;;
525;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;WB;US9485961018;;;;;24.08.2016 0:00:00;;;
526;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;PTR;US71646E1001;;;;;24.08.2016 0:00:00;;;
527;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;JD;US47215P1066;;;;;24.08.2016 0:00:00;;;
528;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;SKM;US78440P1084;;;;;24.08.2016 0:00:00;;;
529;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;SMI;US81663N2062;;;;;24.08.2016 0:00:00;;;
530;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;ZNH;US1694091091;;;;;24.08.2016 0:00:00;;;
531;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;MLCO;US5854641009;;;;;24.08.2016 0:00:00;;;
532;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;LFC;US16939P1066;;;;;24.08.2016 0:00:00;;;
533;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;HTHT;US44332N1063;;;;;24.08.2016 0:00:00;;;
534;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;IBN;US45104G1040;;;;;24.08.2016 0:00:00;;;
535;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;CEA;US16937R1041;;;;;24.08.2016 0:00:00;;;
536;Некотировальная часть Списка;“Aktobe Metalware Plant” JSC;;Акции;Акции иностранного эмитента  обыкновенные;AKZM;KZ1C00001288;;;1000,000000000000;KZT;11.08.2016 0:00:00;;;
537;Некотировальная часть Списка;JSC “BAST”;;Акции;Акции иностранного эмитента  обыкновенные;BAST;KZ1C00001015;;;1000,000000000000;KZT;11.08.2016 0:00:00;;;
538;Некотировальная часть Списка;Cleveland-Cliffs Inc.;;Акции;Акции иностранного эмитента  обыкновенные;CLF;US1858991011;;;0,125000000000;USD;20.07.2016 17:33:23;;;
539;Некотировальная часть Списка;Публичное акционерное общество Транснациональная Компания «Каттилера Фудс Интернейшнал»;7838479634;Акции;Акции обыкновенные;KTF;RU000A0JU9W9;1-01-04997-D;22.11.2012 0:00:00;10,000000000000;RUB;12.04.2016 0:00:00;;;
540;Некотировальная часть Списка;VEON Holdings B.V.;;Облигации;Облигации иностранного эмитента;XS0889401054;XS0889401054;;;1000,000000000000;USD;31.03.2016 0:00:00;;;
541;Некотировальная часть Списка;MTS International Funding DAC;;Облигации;Облигации иностранного эмитента;MTS0620;XS0513723873;;;1000,000000000000;USD;31.03.2016 0:00:00;;;
542;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;TCS;US87238U2033;;;;;31.03.2016 0:00:00;;;
543;Некотировальная часть Списка;Ferrari N.V.;;Акции;Акции иностранного эмитента  обыкновенные;RACE;NL0011585146;;;0,010000000000;EUR;26.01.2016 0:00:00;;;
544;Некотировальная часть Списка;БрокерКредитСервис Стракчэрд Продактс ПиЭлСи (BrokerCreditService Structured Products Plc);;Облигации;Облигации иностранного эмитента;XS1269959034;XS1269959034;;;80000,000000000000;RUB;17.11.2015 0:00:00;;;
545;Некотировальная часть Списка;Alphabet Inc.;;Акции;Акции иностранного эмитента  обыкновенные класса C;GOOG;US02079K1079;;;0,001000000000;USD;06.11.2015 0:00:00;;;
546;Некотировальная часть Списка;Alphabet Inc.;;Акции;Акции иностранного эмитента  обыкновенные класса A;GOOGL;US02079K3059;;;0,001000000000;USD;06.11.2015 0:00:00;;;
547;Некотировальная часть Списка;PayPal Holdings, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;PYPL;US70450Y1038;;;0,000100000000;USD;27.07.2015 0:00:00;;;
548;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;TTM;US8765685024;;;;;26.06.2015 0:00:00;;;
549;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;BIDU;US0567521085;;;;;26.06.2015 0:00:00;;;
550;Некотировальная часть Списка;Tiffany & Co.;;Акции;Акции иностранного эмитента  обыкновенные;TIF;US8865471085;;;0,010000000000;USD;26.02.2015 0:00:00;;;
551;Некотировальная часть Списка;Публичное акционерное общество "Интер РАО ЕЭС";2320109650;Акции;Акции обыкновенные;IRAO;RU000A0JPNM1;1-04-33498-E ;23.12.2014 0:00:00;2,809767000000;RUB;21.01.2015 0:00:00;;;
552;Некотировальная часть Списка;Публичное акционерное общество "Санкт - Петербургская биржа";7801268965;Акции;Акции обыкновенные;SPB;RU000A0JQ9P9;1-01-55439-E;19.03.2009 0:00:00;150,000000000000;RUB;26.12.2014 0:00:00;;;
553;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки иностранного эмитента на акции;BABA;US01609W1027;;;;;12.12.2014 0:00:00;;;
554;Некотировальная часть Списка;Pfizer Inc.;;Акции;Акции иностранного эмитента  обыкновенные;PFE;US7170811035;;;0,050000000000;USD;27.11.2014 0:00:00;;;
555;Некотировальная часть Списка;Exelon Corporation;;Акции;Акции иностранного эмитента  обыкновенные;EXC;US30161N1019;;;;;27.11.2014 0:00:00;;;
556;Некотировальная часть Списка;Cisco Systems, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;CSCO;US17275R1023;;;0,001000000000;USD;27.11.2014 0:00:00;;;
557;Некотировальная часть Списка;GILEAD SCIENCES, INC.;;Акции;Акции иностранного эмитента  обыкновенные;GILD;US3755581036;;;0,001000000000;USD;27.11.2014 0:00:00;;;
558;Некотировальная часть Списка;International Business Machines Corporation;;Акции;Акции иностранного эмитента  обыкновенные;IBM;US4592001014;;;0,200000000000;USD;27.11.2014 0:00:00;;;
559;Некотировальная часть Списка;CBS Corporation;;Акции;Акции иностранного эмитента  обыкновенные класса B;CBS;US1248572026;;;0,001000000000;USD;27.11.2014 0:00:00;;;
560;Некотировальная часть Списка;Microsoft Corporation;;Акции;Акции иностранного эмитента  обыкновенные;MSFT;US5949181045;;;0,000006250000;USD;27.11.2014 0:00:00;;;
561;Некотировальная часть Списка;Delta Air Lines Inc;;Акции;Акции иностранного эмитента  обыкновенные;DAL;US2473617023;;;0,000100000000;USD;27.11.2014 0:00:00;;;
562;Некотировальная часть Списка;Avon Products, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;AVP;US0543031027;;;0,250000000000;USD;27.11.2014 0:00:00;;;
563;Некотировальная часть Списка;eBay Inc.;;Акции;Акции иностранного эмитента  обыкновенные;EBAY;US2786421030;;;0,001000000000;USD;27.11.2014 0:00:00;;;
564;Некотировальная часть Списка;Starbucks Corporation;;Акции;Акции иностранного эмитента  обыкновенные;SBUX;US8552441094;;;0,001000000000;USD;27.11.2014 0:00:00;;;
565;Некотировальная часть Списка;Facebook, Inc.;;Акции;Акции иностранного эмитента  обыкновенные класса A;FB;US30303M1027;;;0,000006000000;USD;27.11.2014 0:00:00;;;
566;Некотировальная часть Списка;Tesla, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;TSLA;US88160R1014;;;0,001000000000;USD;27.11.2014 0:00:00;;;
567;Некотировальная часть Списка;Caterpillar Inc.;;Акции;Акции иностранного эмитента  обыкновенные;CAT;US1491231015;;;1,000000000000;USD;27.11.2014 0:00:00;;;
568;Некотировальная часть Списка;Chesapeake Energy Corporation;;Акции;Акции иностранного эмитента  обыкновенные;CHK;US1651671075;;;0,010000000000;USD;27.11.2014 0:00:00;;;
569;Некотировальная часть Списка;NEWMONT MINING CORPORATION;;Акции;Акции иностранного эмитента  обыкновенные;NEM;US6516391066;;;1,600000000000;USD;27.11.2014 0:00:00;;;
570;Некотировальная часть Списка;The Procter & Gamble Company;;Акции;Акции иностранного эмитента  обыкновенные;PG;US7427181091;;;;;27.11.2014 0:00:00;;;
571;Некотировальная часть Списка;General Electric Company;;Акции;Акции иностранного эмитента  обыкновенные;GE;US3696041033;;;0,060000000000;USD;27.11.2014 0:00:00;;;
572;Некотировальная часть Списка;E*TRADE Financial Corporation;;Акции;Акции иностранного эмитента  обыкновенные;ETFC;US2692464017;;;0,010000000000;USD;27.11.2014 0:00:00;;;
573;Некотировальная часть Списка;AT&T INC.;;Акции;Акции иностранного эмитента  обыкновенные;T;US00206R1023;;;1,000000000000;USD;27.11.2014 0:00:00;;;
574;Некотировальная часть Списка;Bank of America Corporation;;Акции;Акции иностранного эмитента  обыкновенные;BAC;US0605051046;;;0,010000000000;USD;27.11.2014 0:00:00;;;
575;Некотировальная часть Списка;THE BOEING COMPANY;;Акции;Акции иностранного эмитента  обыкновенные;BA;US0970231058;;;5,000000000000;USD;27.11.2014 0:00:00;;;
576;Некотировальная часть Списка;Philip Morris International Inc.;;Акции;Акции иностранного эмитента  обыкновенные;PM;US7181721090;;;;;27.11.2014 0:00:00;;;
577;Некотировальная часть Списка;Morgan Stanley;;Акции;Акции иностранного эмитента  обыкновенные;MS;US6174464486;;;0,010000000000;USD;27.11.2014 0:00:00;;;
578;Некотировальная часть Списка;Exxon Mobil Corporation;;Акции;Акции иностранного эмитента  обыкновенные;XOM;US30231G1022;;;;;27.11.2014 0:00:00;;;
579;Некотировальная часть Списка;Amazon.com, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;AMZN;US0231351067;;;0,010000000000;USD;27.11.2014 0:00:00;;;
580;Некотировальная часть Списка;Intel Corporation;;Акции;Акции иностранного эмитента  обыкновенные;INTC;US4581401001;;;0,001000000000;USD;27.11.2014 0:00:00;;;
581;Некотировальная часть Списка;Verizon Communications Inc.;;Акции;Акции иностранного эмитента  обыкновенные;VZ;US92343V1044;;;0,100000000000;USD;27.11.2014 0:00:00;;;
582;Некотировальная часть Списка;Apple Inc.;;Акции;Акции иностранного эмитента  обыкновенные;AAPL;US0378331005;;;0,000010000000;USD;27.11.2014 0:00:00;;;
583;Некотировальная часть Списка;The Walt Disney Company;;Акции;Акции иностранного эмитента  обыкновенные;DIS;US2546871060;;;0,010000000000;USD;27.11.2014 0:00:00;;;
584;Некотировальная часть Списка;Netflix, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;NFLX;US64110L1061;;;0,001000000000;USD;27.11.2014 0:00:00;;;
585;Некотировальная часть Списка;Twitter, Inc. ;;Акции;Акции иностранного эмитента  обыкновенные;TWTR;US90184L1026;;;0,000005000000;USD;27.11.2014 0:00:00;;;
586;Некотировальная часть Списка;Visa Inc.;;Акции;Акции иностранного эмитента  обыкновенные класса A;V;US92826C8394;;;0,000100000000;USD;27.11.2014 0:00:00;;;
587;Некотировальная часть Списка;THE COCA-COLA COMPANY;;Акции;Акции иностранного эмитента  обыкновенные;KO;US1912161007;;;0,250000000000;USD;27.11.2014 0:00:00;;;
588;Некотировальная часть Списка;Altaba Inc.;;Акции;Акции иностранного эмитента  обыкновенные;AABA;US0213461017;;;0,001000000000;USD;27.11.2014 0:00:00;;;
589;Некотировальная часть Списка;NRG Energy, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;NRG;US6293775085;;;0,010000000000;USD;27.11.2014 0:00:00;;;
590;Некотировальная часть Списка;AbbVie Inc.;;Акции;Акции иностранного эмитента  обыкновенные;ABBV;US00287Y1091;;;0,010000000000;USD;27.11.2014 0:00:00;;;
591;Некотировальная часть Списка;First Solar, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;FSLR;US3364331070;;;0,001000000000;USD;27.11.2014 0:00:00;;;
592;Некотировальная часть Списка;Johnson & Johnson;;Акции;Акции иностранного эмитента  обыкновенные;JNJ;US4781601046;;;1,000000000000;USD;27.11.2014 0:00:00;;;
593;Некотировальная часть Списка;QUALCOMM Incorporated;;Акции;Акции иностранного эмитента  обыкновенные;QCOM;US7475251036;;;0,000100000000;USD;27.11.2014 0:00:00;;;
594;Некотировальная часть Списка;CME Group Inc.;;Акции;Акции иностранного эмитента  обыкновенные;CME;US12572Q1058;;;0,010000000000;USD;27.11.2014 0:00:00;;;
595;Некотировальная часть Списка;Walmart Inc.;;Акции;Акции иностранного эмитента  обыкновенные;WMT;US9311421039;;;0,100000000000;USD;27.11.2014 0:00:00;;;
596;Некотировальная часть Списка;Mc'DONALDS CORPORATION;;Акции;Акции иностранного эмитента  обыкновенные;MCD;US5801351017;;;0,010000000000;USD;27.11.2014 0:00:00;;;
597;Некотировальная часть Списка;Valero Energy Corporation;;Акции;Акции иностранного эмитента  обыкновенные;VLO;US91913Y1001;;;0,010000000000;USD;27.11.2014 0:00:00;;;
598;Некотировальная часть Списка;MetLife, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;MET;US59156R1086;;;0,010000000000;USD;27.11.2014 0:00:00;;;
599;Некотировальная часть Списка;Chevron Corporation;;Акции;Акции иностранного эмитента  обыкновенные;CVX;US1667641005;;;0,750000000000;USD;27.11.2014 0:00:00;;;
600;Некотировальная часть Списка;Ford Motor Company;;Акции;Акции иностранного эмитента  обыкновенные класса A;F;US3453708600;;;0,010000000000;USD;27.11.2014 0:00:00;;;
601;Некотировальная часть Списка;Micron Technology, Inc.;;Акции;Акции иностранного эмитента  обыкновенные;MU;US5951121038;;;0,100000000000;USD;27.11.2014 0:00:00;;;
602;Некотировальная часть Списка;Публичное акционерное общество "Российские сети";7728662669;Акции;Акции обыкновенные;RSTI;RU000A0JPVJ0;1-01-55385-Е;29.07.2008 0:00:00;1,000000000000;RUB;06.06.2014 0:00:00;;;
603;Некотировальная часть Списка;Публичное акционерное общество "Сбербанк России";7707083893;Акции;Акции привилегированные;SBERP;RU0009029557;2-03-01481-B ;11.07.2008 0:00:00;3,000000000000;RUB;06.06.2014 0:00:00;;;
604;Некотировальная часть Списка;Публичное акционерное общество "Магнит";2309085638;Акции;Акции обыкновенные;MGNT;RU000A0JKQU8;1-01-60525-P;04.03.2004 0:00:00;0,010000000000;RUB;06.06.2014 0:00:00;;;
605;Некотировальная часть Списка;Открытое акционерное общество "Сургутнефтегаз";8602060555;Акции;Акции обыкновенные;SNGS;RU0008926258;1-01-00155-A;24.06.2003 0:00:00;1,000000000000;RUB;06.06.2014 0:00:00;;;
606;Некотировальная часть Списка;Публичное акционерное общество "Уралкалий";5911029807;Акции;Акции обыкновенные;URKA;RU0007661302;1-01-00296-A;16.01.2004 0:00:00;0,500000000000;RUB;06.06.2014 0:00:00;;;
607;Некотировальная часть Списка;Публичное акционерное общество "Магнитогорский металлургический комбинат";7414003633;Акции;Акции обыкновенные;MAGN;RU0009084396;1-03-00078-A;05.11.2002 0:00:00;1,000000000000;RUB;06.06.2014 0:00:00;;;
608;Некотировальная часть Списка;Банк ВТБ (публичное акционерное общество);7702070139;Акции;Акции обыкновенные;VTBR;RU000A0JP5V6;1-04-01000-B;29.09.2006 0:00:00;0,010000000000;RUB;06.06.2014 0:00:00;;;
609;Некотировальная часть Списка;Публичное акционерное общество "Нефтяная компания "ЛУКОЙЛ";7708004767;Акции;Акции обыкновенные;LKOH;RU0009024277;1-01-00077-A;25.06.2003 0:00:00;0,025000000000;RUB;06.06.2014 0:00:00;;;
610;Некотировальная часть Списка;Публичное акционерное общество "Транснефть";7706061801;Акции;Акции привилегированные;TRNFP;RU0009091573;2-01-00206-A;20.12.2007 0:00:00;1,000000000000;RUB;06.06.2014 0:00:00;;;
611;Некотировальная часть Списка;Публичное акционерное общество "Мобильные ТелеСистемы";7740000076;Акции;Акции обыкновенные;MTSS;RU0007775219;1-01-04715-A;22.01.2004 0:00:00;0,100000000000;RUB;06.06.2014 0:00:00;;;
612;Некотировальная часть Списка;Публичное акционерное общество "Сбербанк России";7707083893;Акции;Акции обыкновенные;SBER;RU0009029540;1-03-01481-B;11.07.2007 0:00:00;3,000000000000;RUB;06.06.2014 0:00:00;;;
613;Некотировальная часть Списка;Публичное акционерное общество "Федеральная сетевая компания Единой энергетической системы";4716016979;Акции;Акции обыкновенные;FEES;RU000A0JPNN9;1-01-65018-D;10.09.2002 0:00:00;0,500000000000;RUB;06.06.2014 0:00:00;;;
614;Некотировальная часть Списка;Публичное акционерное общество междугородной и международной электрической связи "Ростелеком";7707049388;Акции;Акции обыкновенные;RTKM;RU0008943394;1-01-00124-A;09.09.2003 0:00:00;0,002500000000;RUB;06.06.2014 0:00:00;;;
615;Некотировальная часть Списка;Публичное акционерное общество "Федеральная гидрогенерирующая компания - РусГидро";2460066195;Акции;Акции обыкновенные;HYDR;RU000A0JPKH7;1-01-55038-E ;22.02.2005 0:00:00;1,000000000000;RUB;06.06.2014 0:00:00;;;
